area_sqft,bhk,bathrooms,balconies,parking,age_years,floor,total_floors,property_type,furnishing,availability,location,amenities_score,distance_to_center_km,nearby_schools,nearby_hospitals,price,property_type_encoded,furnishing_encoded,availability_encoded,location_encoded
2417.0,4,5,1,1,4,1,3,Villa,Unfurnished,Ready to Move,Electronic City,3.5,21.9,0,3,17960000,2,2,0,1
1255.0,3,3,2,1,1,1,3,Apartment,Furnished,Ready to Move,Jayanagar,7.2,9.2,4,1,18030000,0,0,0,5
1002.0,2,2,3,1,2,3,7,Villa,Furnished,Ready to Move,Banashankari,5.1,2.3,2,0,12300000,2,0,0,0
737.0,1,2,2,1,2,5,5,Apartment,Semi-Furnished,Ready to Move,Koramangala,10.0,8.6,5,0,9660000,0,1,0,6
2415.0,4,6,3,1,24,5,15,Independent House,Unfurnished,Ready to Move,Marathahalli,2.1,16.7,7,4,11750000,1,2,0,7
755.0,2,2,0,1,3,13,20,Independent House,Unfurnished,Ready to Move,Electronic City,1.8,21.8,2,6,4730000,1,2,0,1
929.0,2,2,2,1,1,4,10,Independent House,Unfurnished,Ready to Move,Koramangala,8.1,3.8,5,1,12680000,1,2,0,6
2412.0,4,4,1,1,13,5,10,Independent House,Unfurnished,Ready to Move,Koramangala,6.9,5.9,2,1,34820000,1,2,0,6
994.0,3,4,2,1,4,1,3,Apartment,Unfurnished,Under Construction,Yelahanka,3.3,12.9,3,1,4150000,0,2,1,10
1226.0,2,2,2,1,4,9,10,Apartment,Unfurnished,Ready to Move,Yelahanka,1.3,16.1,1,1,4540000,0,2,0,10
1931.0,4,5,1,1,6,11,15,Apartment,Semi-Furnished,Ready to Move,Yelahanka,1.6,16.5,4,2,9070000,0,1,0,10
2388.0,4,5,1,1,7,6,10,Villa,Furnished,Under Construction,Banashankari,7.8,1.9,4,1,23490000,2,0,1,0
373.0,1,2,2,1,7,5,5,Independent House,Semi-Furnished,Ready to Move,HSR Layout,6.0,11.0,2,0,4670000,1,1,0,2
2282.0,4,4,0,1,0,9,15,Apartment,Unfurnished,Ready to Move,Electronic City,1.6,17.9,2,1,12090000,0,2,0,1
917.0,2,3,2,1,13,8,25,Independent House,Furnished,Ready to Move,Marathahalli,3.8,17.2,1,2,7530000,1,0,0,7
1447.0,3,3,0,1,1,3,7,Independent House,Furnished,Under Construction,Indiranagar,10.0,9.0,3,2,27330000,1,0,1,4
1639.0,4,4,3,1,2,2,5,Independent House,Unfurnished,Under Construction,Electronic City,5.1,26.5,3,0,8180000,1,2,1,1
2621.0,4,6,1,1,1,6,7,Independent House,Unfurnished,Under Construction,Electronic City,1.1,21.0,0,3,13140000,1,2,1,1
857.0,2,3,2,1,11,2,3,Apartment,Unfurnished,Ready to Move,Marathahalli,2.8,13.0,1,3,4940000,0,2,0,7
930.0,2,2,0,1,7,2,20,Apartment,Semi-Furnished,Under Construction,Marathahalli,4.3,8.1,5,2,5250000,0,1,1,7
476.0,1,2,1,1,11,14,20,Apartment,Unfurnished,Ready to Move,Koramangala,7.9,6.0,2,0,4640000,0,2,0,6
970.0,3,3,1,1,8,3,10,Apartment,Unfurnished,Under Construction,Indiranagar,6.3,1.0,2,1,11530000,0,2,1,4
850.0,1,1,1,1,0,13,15,Villa,Semi-Furnished,Ready to Move,Jayanagar,4.5,1.7,0,0,12530000,2,1,0,5
690.0,2,2,0,1,2,1,10,Independent House,Semi-Furnished,Ready to Move,Marathahalli,2.4,13.1,1,6,5680000,1,1,0,7
569.0,1,1,2,1,5,5,7,Independent House,Semi-Furnished,Ready to Move,HSR Layout,3.7,6.7,2,6,7050000,1,1,0,2
613.0,2,3,0,1,2,8,10,Villa,Semi-Furnished,Ready to Move,Sarjapur Road,3.0,15.1,1,2,5280000,2,1,0,8
330.0,1,1,2,1,1,9,15,Apartment,Unfurnished,Ready to Move,Whitefield,6.1,20.1,4,3,2180000,0,2,0,9
2039.0,4,4,1,1,16,7,15,Apartment,Semi-Furnished,Ready to Move,Electronic City,2.3,24.6,0,2,12220000,0,1,0,1
983.0,2,2,1,1,11,1,3,Apartment,Semi-Furnished,Ready to Move,Hebbal,6.6,13.6,1,1,8550000,0,1,0,3
1189.0,2,2,1,1,3,8,10,Apartment,Semi-Furnished,Ready to Move,Jayanagar,6.7,6.6,2,2,13460000,0,1,0,5
2159.0,4,5,2,1,11,1,7,Apartment,Semi-Furnished,Ready to Move,HSR Layout,6.1,13.4,1,4,19880000,0,1,0,2
1358.0,3,4,1,1,7,12,15,Apartment,Unfurnished,Ready to Move,Sarjapur Road,1.2,18.4,3,5,7370000,0,2,0,8
769.0,2,2,1,1,0,9,10,Apartment,Unfurnished,Under Construction,Jayanagar,8.4,4.4,4,1,6530000,0,2,1,5
714.0,1,1,1,1,3,1,7,Apartment,Unfurnished,Ready to Move,Hebbal,5.2,9.7,4,4,6050000,0,2,0,3
1660.0,3,4,0,1,2,11,15,Villa,Unfurnished,Ready to Move,Sarjapur Road,1.3,19.7,3,0,11410000,2,2,0,8
713.0,2,2,0,1,1,2,10,Apartment,Unfurnished,Ready to Move,Marathahalli,4.6,10.7,4,1,4830000,0,2,0,7
1410.0,3,3,0,1,2,5,7,Apartment,Unfurnished,Under Construction,Indiranagar,7.8,6.0,6,2,15710000,0,2,1,4
977.0,2,2,1,1,22,3,20,Apartment,Semi-Furnished,Ready to Move,Koramangala,8.1,2.7,6,3,9920000,0,1,0,6
884.0,2,2,2,1,5,2,5,Independent House,Unfurnished,Ready to Move,HSR Layout,6.7,7.5,5,0,10870000,1,2,0,2
1616.0,3,4,1,1,15,3,3,Apartment,Furnished,Under Construction,Electronic City,5.2,19.4,2,3,8290000,0,0,1,1
1632.0,3,3,1,1,1,3,5,Apartment,Furnished,Ready to Move,Marathahalli,2.3,16.9,3,2,16300000,0,0,0,7
1923.0,4,5,0,1,1,5,5,Villa,Semi-Furnished,Ready to Move,Jayanagar,7.5,3.4,1,3,38100000,2,1,0,5
519.0,1,1,2,1,17,3,10,Apartment,Semi-Furnished,Ready to Move,HSR Layout,8.3,9.2,7,1,4780000,0,1,0,2
1819.0,3,3,1,1,5,9,10,Independent House,Furnished,Ready to Move,Whitefield,8.1,18.6,3,1,16420000,1,0,0,9
652.0,1,2,2,1,18,2,7,Apartment,Semi-Furnished,Ready to Move,Jayanagar,8.2,9.2,6,1,6830000,0,1,0,5
1420.0,3,4,2,1,0,5,5,Apartment,Furnished,Ready to Move,HSR Layout,6.9,14.6,2,3,19360000,0,0,0,2
1348.0,4,5,2,1,19,4,5,Apartment,Furnished,Under Construction,Sarjapur Road,4.1,20.7,1,0,8860000,0,0,1,8
1015.0,2,2,1,1,4,5,10,Villa,Furnished,Ready to Move,Whitefield,6.7,18.9,3,3,12940000,2,0,0,9
2279.0,4,5,1,1,1,5,10,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.6,15.0,4,2,16330000,0,1,0,7
628.0,3,3,1,1,9,1,7,Apartment,Unfurnished,Ready to Move,Yelahanka,4.2,13.3,1,1,3010000,0,2,0,10
2100.0,4,4,3,1,12,2,5,Apartment,Unfurnished,Ready to Move,Koramangala,10.0,4.6,3,2,25920000,0,2,0,6
1283.0,3,4,2,1,0,3,3,Apartment,Semi-Furnished,Ready to Move,Indiranagar,8.5,1.0,3,1,24050000,0,1,0,4
908.0,2,3,1,1,24,2,3,Apartment,Semi-Furnished,Under Construction,Whitefield,1.3,20.7,6,2,3930000,0,1,1,9
777.0,2,3,3,1,9,2,5,Villa,Unfurnished,Ready to Move,Marathahalli,2.7,13.8,1,1,6240000,2,2,0,7
921.0,2,3,1,1,3,12,15,Villa,Unfurnished,Ready to Move,Jayanagar,7.1,7.3,1,4,12980000,2,2,0,5
1214.0,2,2,1,1,1,6,7,Apartment,Semi-Furnished,Under Construction,Electronic City,2.1,22.0,2,1,5360000,0,1,1,1
1275.0,3,3,0,1,3,2,3,Apartment,Semi-Furnished,Ready to Move,Jayanagar,6.1,8.5,1,6,14220000,0,1,0,5
1670.0,3,4,1,1,1,2,10,Villa,Semi-Furnished,Ready to Move,Yelahanka,2.6,13.7,1,4,11550000,2,1,0,10
2348.0,4,5,2,1,5,9,10,Apartment,Semi-Furnished,Ready to Move,Koramangala,8.8,6.3,5,2,36270000,0,1,0,6
1094.0,2,2,2,1,12,4,7,Apartment,Semi-Furnished,Ready to Move,Whitefield,2.9,21.4,5,2,6080000,0,1,0,9
1400.0,3,3,2,1,8,1,5,Apartment,Unfurnished,Ready to Move,Hebbal,4.1,15.3,6,2,9090000,0,2,0,3
2140.0,4,4,1,1,4,9,15,Villa,Furnished,Ready to Move,Marathahalli,6.1,17.5,3,0,21120000,2,0,0,7
2002.0,4,5,2,1,1,6,10,Independent House,Unfurnished,Ready to Move,Yelahanka,2.3,13.1,2,2,12310000,1,2,0,10
1071.0,2,2,2,1,24,5,7,Villa,Furnished,Under Construction,Marathahalli,5.1,15.6,0,2,7850000,2,0,1,7
681.0,3,3,1,1,2,5,7,Apartment,Furnished,Ready to Move,Hebbal,5.0,8.5,2,2,6750000,0,0,0,3
680.0,2,3,1,1,2,5,5,Apartment,Semi-Furnished,Under Construction,Indiranagar,8.6,8.5,3,3,8720000,0,1,1,4
1029.0,2,2,2,1,8,6,15,Independent House,Semi-Furnished,Ready to Move,Sarjapur Road,4.8,15.4,3,0,7720000,1,1,0,8
561.0,2,3,2,1,11,7,10,Apartment,Semi-Furnished,Under Construction,Yelahanka,0.2,14.9,3,2,2450000,0,1,1,10
1787.0,4,4,2,1,24,3,3,Independent House,Furnished,Ready to Move,Marathahalli,4.7,14.7,2,1,11590000,1,0,0,7
1384.0,3,4,0,1,24,1,7,Independent House,Unfurnished,Ready to Move,Koramangala,8.8,6.2,4,4,16430000,1,2,0,6
1168.0,3,3,0,1,19,14,20,Apartment,Semi-Furnished,Ready to Move,HSR Layout,7.6,11.1,0,5,12390000,0,1,0,2
2412.0,4,5,2,1,4,4,10,Independent House,Unfurnished,Under Construction,Koramangala,7.4,6.3,1,3,34370000,1,2,1,6
579.0,1,1,2,1,1,3,7,Apartment,Furnished,Ready to Move,HSR Layout,6.3,10.0,3,1,7670000,0,0,0,2
1682.0,3,3,1,1,7,5,10,Independent House,Furnished,Ready to Move,Electronic City,0.0,22.7,2,2,11310000,1,0,0,1
1131.0,3,4,2,1,0,3,5,Apartment,Semi-Furnished,Ready to Move,Jayanagar,5.7,1.0,4,4,13410000,0,1,0,5
840.0,2,2,3,1,1,3,10,Apartment,Semi-Furnished,Ready to Move,Marathahalli,4.3,17.1,3,3,5630000,0,1,0,7
1195.0,3,4,3,1,0,9,10,Villa,Unfurnished,Ready to Move,Indiranagar,10.0,4.1,1,3,24180000,2,2,0,4
489.0,2,2,2,1,1,2,20,Independent House,Semi-Furnished,Ready to Move,Marathahalli,6.8,12.7,7,2,3790000,1,1,0,7
2056.0,4,5,1,1,5,4,10,Apartment,Furnished,Ready to Move,Whitefield,3.8,25.8,5,0,18340000,0,0,0,9
1127.0,2,3,2,1,3,4,7,Apartment,Semi-Furnished,Under Construction,Whitefield,5.6,11.9,4,1,7730000,0,1,1,9
1143.0,2,2,0,1,3,5,15,Apartment,Semi-Furnished,Ready to Move,Koramangala,7.8,4.3,1,3,15580000,0,1,0,6
1156.0,3,3,2,1,14,2,20,Apartment,Furnished,Ready to Move,Jayanagar,4.2,1.0,1,2,14260000,0,0,0,5
712.0,2,3,0,1,8,4,10,Apartment,Semi-Furnished,Ready to Move,HSR Layout,7.2,11.0,1,0,6730000,0,1,0,2
954.0,2,2,2,1,22,3,3,Apartment,Furnished,Ready to Move,HSR Layout,9.1,7.9,2,3,9560000,0,0,0,2
1107.0,2,2,2,1,4,3,20,Apartment,Semi-Furnished,Ready to Move,Electronic City,2.8,13.2,3,1,5560000,0,1,0,1
979.0,2,3,2,1,2,5,5,Apartment,Unfurnished,Under Construction,Hebbal,3.6,15.3,3,1,6910000,0,2,1,3
1481.0,3,4,2,1,1,3,5,Apartment,Semi-Furnished,Ready to Move,Whitefield,4.4,16.1,1,1,11530000,0,1,0,9
1719.0,3,4,0,1,8,6,7,Apartment,Furnished,Ready to Move,Marathahalli,3.8,16.8,7,0,14840000,0,0,0,7
1193.0,3,3,2,1,14,4,7,Apartment,Semi-Furnished,Under Construction,Marathahalli,7.9,11.1,1,5,6320000,0,1,1,7
1338.0,3,3,1,1,1,1,15,Independent House,Semi-Furnished,Under Construction,Hebbal,6.5,10.6,1,3,11660000,1,1,1,3
1260.0,2,3,1,1,16,3,7,Apartment,Furnished,Ready to Move,Yelahanka,3.2,9.1,4,2,6140000,0,0,0,10
912.0,2,2,3,1,5,3,3,Independent House,Furnished,Under Construction,Whitefield,0.0,21.3,2,1,8820000,1,0,1,9
1045.0,3,3,2,1,1,7,10,Villa,Furnished,Ready to Move,Koramangala,7.8,2.3,2,2,25430000,2,0,0,6
1732.0,4,5,2,1,8,2,10,Villa,Semi-Furnished,Ready to Move,Yelahanka,5.8,14.9,3,2,11510000,2,1,0,10
771.0,2,2,1,1,5,14,15,Villa,Semi-Furnished,Under Construction,Indiranagar,8.8,4.7,3,3,12370000,2,1,1,4
1017.0,2,2,2,1,0,5,7,Independent House,Furnished,Under Construction,Jayanagar,7.9,1.1,2,4,12490000,1,0,1,5
1149.0,3,4,2,1,4,3,3,Apartment,Semi-Furnished,Ready to Move,Marathahalli,4.6,16.1,4,2,8740000,0,1,0,7
1475.0,3,3,2,1,12,1,10,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.3,12.3,4,3,11060000,0,1,0,7
1193.0,3,3,3,1,6,3,5,Villa,Semi-Furnished,Under Construction,Yelahanka,5.5,22.9,5,5,7270000,2,1,1,10
316.0,1,1,1,1,2,1,3,Apartment,Semi-Furnished,Ready to Move,Banashankari,5.0,6.6,7,3,2350000,0,1,0,0
1485.0,3,3,2,1,21,11,15,Independent House,Unfurnished,Ready to Move,Sarjapur Road,2.6,16.8,5,2,8110000,1,2,0,8
566.0,1,2,2,1,2,2,7,Apartment,Unfurnished,Under Construction,HSR Layout,6.4,5.9,2,0,5030000,0,2,1,2
1544.0,3,3,1,1,2,4,10,Villa,Semi-Furnished,Ready to Move,Yelahanka,5.1,11.2,5,3,10340000,2,1,0,10
1730.0,4,4,1,1,3,3,10,Apartment,Semi-Furnished,Ready to Move,Whitefield,2.1,22.6,6,6,13980000,0,1,0,9
1181.0,3,3,3,1,17,5,7,Apartment,Furnished,Ready to Move,HSR Layout,6.7,13.2,4,2,15870000,0,0,0,2
1026.0,2,3,0,1,5,2,3,Apartment,Unfurnished,Ready to Move,Yelahanka,3.1,14.3,3,2,4220000,0,2,0,10
2712.875,4,6,1,1,9,6,7,Villa,Semi-Furnished,Ready to Move,HSR Layout,4.0,10.4,6,1,62180000,2,1,0,2
2004.0,4,4,1,1,24,5,5,Independent House,Furnished,Ready to Move,HSR Layout,7.5,13.7,1,1,26870000,1,0,0,2
1518.0,3,3,0,1,12,7,25,Apartment,Semi-Furnished,Ready to Move,Koramangala,8.4,4.9,5,4,21120000,0,1,0,6
888.0,2,3,2,1,1,5,15,Independent House,Semi-Furnished,Under Construction,Hebbal,6.3,13.5,4,3,8600000,1,1,1,3
656.0,2,2,1,1,12,6,10,Apartment,Furnished,Ready to Move,Jayanagar,8.4,6.3,3,3,7140000,0,0,0,5
2386.0,4,4,1,1,11,1,3,Apartment,Semi-Furnished,Under Construction,Marathahalli,3.9,12.0,5,2,15160000,0,1,1,7
1654.0,3,3,2,1,2,4,5,Apartment,Semi-Furnished,Ready to Move,HSR Layout,5.5,11.2,3,2,19610000,0,1,0,2
2284.0,4,4,1,1,3,11,15,Apartment,Furnished,Ready to Move,Sarjapur Road,1.5,23.6,3,1,18290000,0,0,0,8
915.0,2,3,2,1,9,10,20,Apartment,Unfurnished,Under Construction,Sarjapur Road,2.7,16.4,3,1,4260000,0,2,1,8
1063.0,2,3,2,1,2,3,3,Apartment,Semi-Furnished,Ready to Move,Electronic City,3.3,24.6,1,4,5890000,0,1,0,1
2712.875,4,6,2,1,1,1,20,Villa,Furnished,Ready to Move,Electronic City,1.9,22.5,5,1,31030000,2,0,0,1
1853.0,3,4,2,1,9,2,7,Villa,Semi-Furnished,Under Construction,HSR Layout,7.2,8.2,3,1,22170000,2,1,1,2
1137.0,2,3,0,1,17,1,5,Apartment,Furnished,Ready to Move,Banashankari,3.3,10.7,5,2,9360000,0,0,0,0
962.0,2,3,0,1,0,3,5,Apartment,Unfurnished,Ready to Move,Marathahalli,1.4,16.3,2,1,6420000,0,2,0,7
1033.0,3,3,1,1,4,10,15,Apartment,Semi-Furnished,Under Construction,Yelahanka,2.1,17.7,2,6,4020000,0,1,1,10
567.0,1,1,0,1,7,3,10,Apartment,Semi-Furnished,Ready to Move,Electronic City,3.6,27.2,3,1,2590000,0,1,0,1
1471.0,3,4,1,1,9,4,15,Apartment,Semi-Furnished,Ready to Move,Hebbal,3.1,17.5,5,2,11250000,0,1,0,3
1084.0,2,2,1,1,24,1,5,Apartment,Unfurnished,Under Construction,Sarjapur Road,2.3,18.2,2,4,2860000,0,2,1,8
1779.0,3,3,2,1,9,4,10,Independent House,Unfurnished,Under Construction,Sarjapur Road,2.7,17.7,2,2,9350000,1,2,1,8
931.0,2,2,1,1,7,4,5,Independent House,Furnished,Ready to Move,Banashankari,3.9,3.7,5,4,9290000,1,0,0,0
2712.875,4,5,1,1,24,3,3,Apartment,Furnished,Ready to Move,Electronic City,3.8,26.6,1,2,23020000,0,0,0,1
615.0,2,2,1,1,0,3,5,Apartment,Semi-Furnished,Under Construction,Koramangala,9.0,3.8,5,2,7790000,0,1,1,6
1517.0,3,3,1,1,0,5,15,Apartment,Semi-Furnished,Ready to Move,Marathahalli,3.3,12.2,4,4,9850000,0,1,0,7
462.0,1,1,2,1,6,10,10,Independent House,Semi-Furnished,Ready to Move,Sarjapur Road,2.1,15.2,4,2,3540000,1,1,0,8
865.0,3,4,2,1,3,3,5,Apartment,Furnished,Ready to Move,Marathahalli,4.2,11.2,2,3,7040000,0,0,0,7
2687.0,4,6,2,1,0,1,7,Apartment,Semi-Furnished,Ready to Move,HSR Layout,7.1,15.3,2,0,35360000,0,1,0,2
1417.0,4,5,2,1,2,8,15,Villa,Furnished,Ready to Move,Jayanagar,9.1,8.7,7,3,28470000,2,0,0,5
1354.0,3,4,2,1,8,3,7,Apartment,Furnished,Under Construction,Electronic City,5.1,17.5,2,1,7820000,0,0,1,1
1409.0,3,3,2,1,17,14,20,Apartment,Semi-Furnished,Ready to Move,Indiranagar,6.8,1.0,2,1,21060000,0,1,0,4
2447.0,4,4,0,1,0,12,20,Apartment,Unfurnished,Ready to Move,Marathahalli,3.8,14.4,1,2,16690000,0,2,0,7
1396.0,4,4,0,1,6,4,10,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,4.4,15.0,3,2,9890000,0,1,0,8
2712.875,4,6,2,1,2,7,10,Apartment,Furnished,Ready to Move,HSR Layout,5.1,9.2,1,1,49560000,0,0,0,2
968.0,2,2,1,1,8,2,10,Apartment,Semi-Furnished,Ready to Move,Electronic City,2.8,26.7,1,4,5500000,0,1,0,1
2712.875,4,6,1,1,6,2,7,Apartment,Furnished,Ready to Move,HSR Layout,7.3,13.2,3,1,49790000,0,0,0,2
867.0,2,2,0,1,20,3,7,Apartment,Furnished,Under Construction,Koramangala,8.4,1.0,4,0,9890000,0,0,1,6
696.0,2,3,1,1,0,1,5,Independent House,Semi-Furnished,Under Construction,Hebbal,5.0,9.0,5,2,5950000,1,1,1,3
416.0,1,1,2,1,5,12,20,Apartment,Semi-Furnished,Ready to Move,Yelahanka,2.0,16.7,3,2,1620000,0,1,0,10
704.0,2,3,1,1,1,9,15,Apartment,Semi-Furnished,Under Construction,Electronic City,1.2,25.4,1,1,3850000,0,1,1,1
1533.0,3,3,1,1,6,2,3,Villa,Unfurnished,Ready to Move,Sarjapur Road,3.2,15.5,5,2,11480000,2,2,0,8
2590.0,4,4,1,1,15,6,10,Independent House,Semi-Furnished,Under Construction,Yelahanka,2.9,17.1,2,2,14780000,1,1,1,10
1241.0,3,3,2,1,19,6,7,Independent House,Unfurnished,Under Construction,Hebbal,2.8,10.6,2,3,7600000,1,2,1,3
1576.0,3,4,2,1,4,11,15,Apartment,Furnished,Ready to Move,Koramangala,8.1,9.3,3,1,26830000,0,0,0,6
973.0,3,3,1,1,13,2,7,Apartment,Furnished,Ready to Move,Banashankari,5.3,9.9,4,1,7850000,0,0,0,0
1450.0,3,4,2,1,2,6,10,Villa,Unfurnished,Ready to Move,Electronic City,2.3,21.4,2,0,9090000,2,2,0,1
1077.0,2,3,1,1,0,3,5,Villa,Semi-Furnished,Ready to Move,Electronic City,3.9,17.5,1,3,7830000,2,1,0,1
1420.0,4,5,2,1,15,4,10,Apartment,Semi-Furnished,Ready to Move,Whitefield,4.7,16.8,3,3,13000000,0,1,0,9
1342.0,3,3,2,1,1,6,7,Independent House,Furnished,Ready to Move,Indiranagar,8.2,1.0,2,6,31340000,1,0,0,4
1600.0,3,3,3,1,0,2,5,Apartment,Semi-Furnished,Ready to Move,Whitefield,3.7,20.8,4,2,11870000,0,1,0,9
578.0,3,3,1,1,3,1,10,Independent House,Unfurnished,Ready to Move,HSR Layout,5.8,12.0,7,2,6330000,1,2,0,2
2534.0,4,5,0,1,3,1,10,Independent House,Unfurnished,Under Construction,Electronic City,2.0,24.1,3,1,13570000,1,2,1,1
1017.0,2,3,1,1,0,14,25,Villa,Unfurnished,Ready to Move,Hebbal,5.5,10.2,2,0,12320000,2,2,0,3
1086.0,2,3,0,1,13,1,10,Independent House,Furnished,Ready to Move,Yelahanka,1.7,19.8,4,3,6280000,1,0,0,10
1284.0,3,3,1,1,4,5,10,Villa,Semi-Furnished,Ready to Move,Electronic City,2.2,26.8,4,2,8810000,2,1,0,1
917.0,3,3,1,1,5,10,20,Apartment,Furnished,Ready to Move,Hebbal,5.7,10.0,0,1,8730000,0,0,0,3
2213.0,4,5,1,1,2,11,15,Apartment,Semi-Furnished,Ready to Move,Hebbal,4.6,15.5,1,5,22810000,0,1,0,3
934.0,2,2,3,1,5,8,10,Apartment,Semi-Furnished,Under Construction,Sarjapur Road,3.8,18.4,1,1,4650000,0,1,1,8
956.0,2,3,1,1,11,6,10,Apartment,Furnished,Ready to Move,Koramangala,5.4,2.4,3,0,16040000,0,0,0,6
2435.0,4,4,3,1,18,14,20,Villa,Furnished,Ready to Move,Sarjapur Road,2.9,21.7,2,0,22690000,2,0,0,8
1613.0,3,3,2,1,24,3,10,Apartment,Unfurnished,Ready to Move,Yelahanka,5.5,12.4,1,2,6780000,0,2,0,10
1937.0,3,4,2,1,4,14,15,Apartment,Unfurnished,Under Construction,Sarjapur Road,1.0,13.5,3,2,10840000,0,2,1,8
979.0,2,2,3,1,24,2,3,Apartment,Unfurnished,Ready to Move,Electronic City,6.0,20.8,2,2,3530000,0,2,0,1
818.0,2,2,2,1,2,14,15,Independent House,Furnished,Under Construction,Jayanagar,7.1,5.3,7,3,11960000,1,0,1,5
1347.0,3,4,2,1,0,7,7,Apartment,Furnished,Ready to Move,Marathahalli,3.2,9.1,7,2,11070000,0,0,0,7
1028.0,2,3,1,1,11,2,5,Apartment,Unfurnished,Under Construction,Jayanagar,6.4,7.5,1,3,8890000,0,2,1,5
2406.0,4,5,1,1,1,4,15,Apartment,Unfurnished,Ready to Move,Whitefield,6.2,17.7,4,0,21290000,0,2,0,9
989.0,3,4,3,1,0,9,10,Villa,Semi-Furnished,Ready to Move,Electronic City,0.0,18.1,1,1,7550000,2,1,0,1
951.0,2,2,1,1,20,1,7,Apartment,Semi-Furnished,Under Construction,Hebbal,7.1,13.9,1,3,6790000,0,1,1,3
1850.0,3,3,0,1,12,1,7,Villa,Semi-Furnished,Ready to Move,Hebbal,5.4,10.7,2,4,23860000,2,1,0,3
1332.0,3,3,2,1,0,5,5,Apartment,Furnished,Ready to Move,Koramangala,9.5,7.2,3,1,22210000,0,0,0,6
1126.0,2,2,2,1,12,1,3,Apartment,Furnished,Ready to Move,Banashankari,2.0,9.4,2,4,8540000,0,0,0,0
1043.0,2,2,2,1,14,6,7,Independent House,Unfurnished,Ready to Move,Electronic City,3.0,21.4,0,4,5660000,1,2,0,1
1131.0,2,3,0,1,18,4,5,Apartment,Unfurnished,Under Construction,Marathahalli,0.5,17.3,2,5,4790000,0,2,1,7
1173.0,3,3,2,1,6,3,7,Apartment,Semi-Furnished,Under Construction,Sarjapur Road,5.5,19.3,1,3,6530000,0,1,1,8
1174.0,3,4,1,1,9,7,15,Apartment,Semi-Furnished,Ready to Move,Hebbal,3.5,11.9,4,0,9760000,0,1,0,3
1405.0,3,3,3,1,11,3,5,Apartment,Furnished,Ready to Move,Yelahanka,1.5,17.5,3,3,7750000,0,0,0,10
970.0,3,3,0,1,9,2,3,Apartment,Semi-Furnished,Ready to Move,Electronic City,0.4,23.6,2,1,4890000,0,1,0,1
1324.0,3,3,2,1,8,14,20,Apartment,Semi-Furnished,Ready to Move,Hebbal,5.7,8.7,4,4,11950000,0,1,0,3
1470.0,3,4,0,1,6,10,15,Apartment,Semi-Furnished,Ready to Move,Koramangala,8.1,11.1,2,2,20530000,0,1,0,6
1899.0,3,3,0,1,5,2,3,Apartment,Unfurnished,Ready to Move,Sarjapur Road,2.5,18.2,4,4,10590000,0,2,0,8
1026.0,2,2,1,1,24,3,3,Villa,Semi-Furnished,Under Construction,Sarjapur Road,4.1,18.3,4,2,5270000,2,1,1,8
2250.0,4,5,1,1,3,7,10,Independent House,Furnished,Ready to Move,Marathahalli,2.8,8.7,1,2,23440000,1,0,0,7
1726.0,3,3,2,1,0,7,7,Apartment,Furnished,Under Construction,HSR Layout,3.7,10.4,5,3,22310000,0,0,1,2
1614.0,4,4,0,1,11,2,15,Apartment,Unfurnished,Ready to Move,Yelahanka,2.5,16.5,3,2,8290000,0,2,0,10
1353.0,3,4,1,1,1,7,7,Apartment,Semi-Furnished,Ready to Move,Koramangala,10.0,1.0,3,2,20490000,0,1,0,6
1410.0,2,2,1,1,6,14,25,Apartment,Semi-Furnished,Ready to Move,Whitefield,5.8,16.9,2,2,10690000,0,1,0,9
1377.0,3,3,2,1,0,9,10,Apartment,Semi-Furnished,Ready to Move,Sarjapur Road,4.3,15.3,4,2,9350000,0,1,0,8
1162.0,2,3,0,1,7,2,3,Apartment,Semi-Furnished,Under Construction,Indiranagar,9.0,4.1,4,1,14500000,0,1,1,4
1669.0,3,3,1,1,23,4,7,Apartment,Furnished,Under Construction,Hebbal,4.5,12.6,1,1,11610000,0,0,1,3
986.0,3,3,2,1,10,6,10,Apartment,Unfurnished,Ready to Move,Electronic City,4.4,21.3,1,0,5290000,0,2,0,1
2124.0,4,4,3,1,1,3,5,Apartment,Semi-Furnished,Ready to Move,Koramangala,8.8,4.9,4,3,35750000,0,1,0,6
1441.0,3,3,2,1,24,1,3,Independent House,Furnished,Ready to Move,Hebbal,4.9,14.0,3,2,13270000,1,0,0,3
1492.0,3,3,2,1,2,2,3,Apartment,Furnished,Ready to Move,Jayanagar,7.0,7.6,3,3,21610000,0,0,0,5
806.0,2,2,0,1,4,2,10,Villa,Unfurnished,Ready to Move,Koramangala,5.6,5.1,3,2,12690000,2,2,0,6
2174.0,4,5,2,1,5,6,10,Independent House,Semi-Furnished,Under Construction,Sarjapur Road,2.9,18.9,3,4,14740000,1,1,1,8
1809.0,4,4,2,1,24,2,3,Apartment,Unfurnished,Ready to Move,Jayanagar,4.9,6.9,2,3,13920000,0,2,0,5
1372.0,3,4,3,1,0,9,10,Apartment,Furnished,Ready to Move,Marathahalli,2.2,13.6,2,3,12170000,0,0,0,7
1175.0,2,3,1,1,9,2,10,Apartment,Semi-Furnished,Under Construction,Indiranagar,9.4,3.0,3,0,15820000,0,1,1,4
